playername,gp,tp,ppg,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W
Ken Randall,198,106,0.5222222222222221,0.2827688651218063,0.23793325410972466,2.1568528421469595,0.0,0.0,1.0,0.0,0.0,0.0,0
Ken Reardon,353,122,0.3385714285714286,0.07570204687275148,0.2615366804255388,1.7016610445004845,0.0,0.0,1.0,0.0,0.0,0.0,0
Ken Richardson,49,21,0.4266666666666666,0.15575396825396826,0.2708333333333333,0.2876984126984127,0.07043650793650791,1.0,0.0,0.0,0.0,0.0,0
Ken Sabourin,74,10,0.0925,0.011363636363636364,0.08143939393939394,2.879685007974482,0.1944377990430622,0.0,1.0,0.0,0.0,0.0,0
Ken Schinkel,636,325,0.4591666666666667,0.18837729901803127,0.2708315232085255,0.23225359506538001,-0.1272185155079892,0.0,0.0,0.0,0.0,1.0,0
Ken Solheim,135,39,0.296,0.18143902074936558,0.11370353784146887,0.29762949693984175,-0.18209882071951036,0.0,0.0,0.0,1.0,0.0,0
Ken Stewart,6,2,0.33,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Ken Strong,15,4,0.3933333333333333,0.06060606060606061,0.3333333333333333,0.4545454545454546,-0.0909090909090909,0.0,0.0,0.0,1.0,0.0,0
Ken Sutton,388,103,0.2590909090909091,0.07227734267828607,0.18691415406286307,0.7869514929377144,-0.0052724346573651375,0.0,1.0,0.0,0.0,0.0,0
Ken Yackel,6,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0
Ken Yaremchuk,235,92,0.36833333333333335,0.1386310005990857,0.22863578009854604,0.4693873010362372,-0.2256947396575056,1.0,0.0,0.0,0.0,0.0,0
Kenndal McArdle,42,3,0.04,0.013157894736842105,0.02631578947368421,1.0229930887825625,-0.2874800637958532,0.0,0.0,0.0,1.0,0.0,0
Kenny Agostino,86,30,0.20999999999999996,0.060515873015873016,0.1494047619047619,0.2708994708994709,-0.2496031746031746,0.0,0.0,0.0,1.0,0.0,0
Kenny Jonsson,765,296,0.38272727272727275,0.0870952366119196,0.29502256142470107,0.4216431568303971,-0.012513042254020168,0.0,1.0,0.0,0.0,0.0,0
Kenny Smith,331,171,0.48000000000000004,0.21053046107187146,0.26945946463264075,0.20143481561675958,0.0,0.0,0.0,0.0,1.0,0.0,0
Kenny Wharram,766,533,0.5735714285714285,0.26800595275871025,0.30568758269266827,0.24972138788671003,0.014986791302580776,1.0,0.0,0.0,0.0,0.0,0
Kent Carlson,113,18,0.188,0.13462759462759463,0.054078144078144076,0.8912820512820513,0.17924297924297922,0.0,1.0,0.0,0.0,0.0,0
Kent Douglas,428,148,0.3271428571428571,0.07048303804361901,0.25769615179531585,1.415696829720019,-0.014274817478478804,0.0,1.0,0.0,0.0,0.0,0
Kent Huskins,318,68,0.18857142857142858,0.03854614362958394,0.1505469327420547,0.49177672562781677,0.11840238067452444,0.0,1.0,0.0,0.0,0.0,0
Kent Johnson,3,0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0
Kent Manderville,646,104,0.16833333333333333,0.055830025637760794,0.11140045250527843,0.5404604231101131,-0.06239319892740641,1.0,0.0,0.0,0.0,0.0,0
Kent McDonell,61,6,0.06666666666666667,0.022988505747126436,0.04597701149425287,0.8275862068965517,-0.2720306513409962,0.0,0.0,0.0,0.0,1.0,0
Kent Nilsson,553,686,1.122222222222222,0.44321067833267425,0.6794857283766943,0.1896142055766266,-0.13961112628742592,1.0,0.0,0.0,0.0,0.0,0
Kent Paynter,37,4,0.04857142857142858,0.01098901098901099,0.03785103785103785,3.486691086691087,-0.5102564102564102,0.0,1.0,0.0,0.0,0.0,0
Kent Ruhnke,2,1,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0
Kent-Erik Andersson,456,175,0.3742857142857143,0.1591320594052943,0.21585328662317277,0.164361057939161,-0.03315126421801724,0.0,0.0,1.0,0.0,0.0,0
Kerby Rychel,43,14,0.345,0.078125,0.2671875,0.3421875,-0.060937500000000006,0.0,0.0,0.0,1.0,0.0,0
Kerry Huffman,401,145,0.318,0.07738500014042303,0.24206907440035508,0.8814016079472035,-0.09031347672662257,0.0,1.0,0.0,0.0,0.0,0
Kerry Ketter,41,2,0.05,0.0,0.04878048780487805,1.4146341463414633,-0.14634146341463414,0.0,1.0,0.0,0.0,0.0,0
Kevan Guy,156,25,0.15333333333333335,0.022394487510766576,0.1316733223709968,0.8346380471380472,0.043919818338422977,0.0,1.0,0.0,0.0,0.0,0
Kevan Miller,352,71,0.16625,0.030327990594885987,0.1363831068515622,0.6780056890023287,0.19331922686844039,0.0,1.0,0.0,0.0,0.0,0
Kevin Bahl,17,5,0.295,0.05,0.24285714285714285,0.4,-0.15,0.0,1.0,0.0,0.0,0.0,0
Kevin Bieksa,808,278,0.3315384615384615,0.07593139083408397,0.2565394123189839,1.4648935168987967,-0.007855522287545076,0.0,1.0,0.0,0.0,0.0,0
Kevin Brown,64,16,0.20333333333333334,0.09385783298826778,0.11012296881862099,0.3165819687558818,-0.30036388732040903,0.0,0.0,0.0,0.0,1.0,0
Kevin Colley,16,0,0.0,0.0,0.0,3.25,-0.125,1.0,0.0,0.0,0.0,0.0,0
Kevin Connauton,359,80,0.17000000000000004,0.04965142955599654,0.1207499895552938,0.5279192507986766,-1.1442384282356333e-05,0.0,1.0,0.0,0.0,0.0,0
Kevin Czuczman,15,2,0.075,0.0,0.07692307692307693,0.5384615384615384,-0.9423076923076923,0.0,1.0,0.0,0.0,0.0,0
Kevin Dahl,188,29,0.09125,0.022710493008678882,0.06970322138875945,0.6284507103786687,0.04397928797568129,0.0,1.0,0.0,0.0,0.0,0
Kevin Dallman,154,31,0.20333333333333334,0.0556015703944208,0.14557070364050997,0.2589659913528915,-0.1121970613083307,0.0,1.0,0.0,0.0,0.0,0
Kevin Dean,331,55,0.15857142857142859,0.02206180052666228,0.13624753544560847,0.389232568510591,0.09163397065287991,0.0,1.0,0.0,0.0,0.0,0
Kevin Devine,2,1,0.5,0.0,0.5,4.0,0.5,0.0,0.0,0.0,1.0,0.0,0
Kevin Dineen,1188,760,0.5863157894736842,0.2713525101492651,0.3133488014126025,1.9128837241946302,-0.020114335370023235,0.0,0.0,0.0,0.0,1.0,0
Kevin Doell,8,1,0.13,0.0,0.125,0.5,-0.25,1.0,0.0,0.0,0.0,0.0,0
Kevin Evans,9,1,0.1,0.0,0.1,4.875,-0.375,0.0,0.0,0.0,1.0,0.0,0
Kevin Fiala,412,271,0.5225,0.24923398454930834,0.2736734089134315,0.3893731174698795,-0.09969353106871934,0.0,0.0,0.0,0.0,0.0,1
Kevin Gravel,109,13,0.082,0.004081632653061224,0.07865646258503402,0.07171201814058956,-0.03636621315192744,0.0,1.0,0.0,0.0,0.0,0
Kevin Haller,642,138,0.19692307692307695,0.05192887990606105,0.1449327386354421,1.3410047500507907,-0.007528695730128872,0.0,1.0,0.0,0.0,0.0,0
Kevin Hatcher,1157,677,0.5764705882352942,0.2110187273869484,0.36371789052131226,1.1278450495909138,-0.01969343905546658,0.0,1.0,0.0,0.0,0.0,0
Kevin Hayes,547,330,0.6087499999999999,0.2473053927302738,0.3616901080459438,0.33968616126656914,-0.009471226311487023,1.0,0.0,0.0,0.0,0.0,0
Kevin Henderson,4,1,0.25,0.25,0.0,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,0
Kevin Kaminski,139,13,0.08571428571428572,0.011695906432748537,0.07304586251954673,3.704025019814494,-0.21241351241351245,1.0,0.0,0.0,0.0,0.0,0
Kevin Kemp,3,0,0.0,0.0,0.0,1.3333333333333333,-0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0
Kevin Klein,627,154,0.23166666666666666,0.07526405239556642,0.156299495274467,0.2578518714927904,0.05326269784204824,0.0,1.0,0.0,0.0,0.0,0
Kevin Krook,3,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0
Kevin LaVallee,366,235,0.6357142857142856,0.28777776421573414,0.3481281938612765,0.20758959086026754,-0.05972577547765517,0.0,0.0,0.0,1.0,0.0,0
Kevin Labanc,360,183,0.4716666666666667,0.17611128708689683,0.29593495934959346,0.44113609967268497,-0.12533699362967654,0.0,0.0,0.0,0.0,1.0,0
Kevin Lowe,1254,431,0.31315789473684197,0.060684338942863805,0.25263929162206517,1.3041122549314341,0.15371401071574436,0.0,1.0,0.0,0.0,0.0,0
Kevin MacDonald,1,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Kevin Maguire,260,59,0.18499999999999997,0.09903460066503544,0.08547169416734635,2.8469705273413712,-0.1573360877069317,0.0,0.0,0.0,0.0,1.0,0
Kevin Marshall,10,0,0.0,0.0,0.0,0.8,-0.1,0.0,1.0,0.0,0.0,0.0,0
Kevin Maxwell,66,21,0.3466666666666667,0.043478260869565216,0.3033126293995859,0.8133195307108351,-0.3930296756383713,1.0,0.0,0.0,0.0,0.0,0
Kevin McCarthy,537,258,0.356,0.09298270244459735,0.26396783786947864,0.8667504189342455,-0.09028691455836194,0.0,1.0,0.0,0.0,0.0,0
Kevin McClelland,588,180,0.2541666666666667,0.08996703026934576,0.16319651966429818,2.559679933946037,-0.13866625733625046,0.0,0.0,0.0,0.0,1.0,0
Kevin Miehm,22,5,0.28500000000000003,0.0625,0.2232142857142857,0.39285714285714285,-0.04464285714285714,1.0,0.0,0.0,0.0,0.0,0
Kevin Miller,624,337,0.48928571428571427,0.1795850819878745,0.3090868064644134,0.4604046427230414,0.057355124786637686,0.0,0.0,0.0,0.0,1.0,0
Kevin Morrison,41,15,0.37,0.0975609756097561,0.2682926829268293,0.5609756097560976,0.0,0.0,0.0,0.0,1.0,0.0,0
Kevin O'Shea,133,31,0.23,0.09601238869531552,0.1323880500709769,0.6258872112530649,-0.32884888372693255,0.0,0.0,0.0,0.0,1.0,0
Kevin Porter,249,58,0.17750000000000002,0.08494574813360392,0.09365201818920521,0.1821841901538296,-0.17654003177386804,1.0,0.0,0.0,0.0,0.0,0
Kevin Primeau,2,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Kevin Quick,6,1,0.17,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Kevin Rooney,204,44,0.14666666666666664,0.08086886228581931,0.06693699899274813,0.5047603963980271,-0.11404927824788452,1.0,0.0,0.0,0.0,0.0,0
Kevin Roy,28,7,0.14,0.12,0.02,0.12,-0.10666666666666666,1.0,0.0,0.0,0.0,0.0,0
Kevin Sawyer,110,6,0.041666666666666664,0.013676664780230144,0.026818839212727156,3.01447840030183,-0.006244890901087846,0.0,0.0,0.0,1.0,0.0,0
Kevin Schamehorn,10,0,0.0,0.0,0.0,1.9333333333333333,-0.5111111111111111,0.0,0.0,0.0,0.0,1.0,0
Kevin Shattenkirk,811,432,0.5291666666666667,0.11284787684968017,0.41575176337001324,0.5895790672631632,-0.009683878918418327,0.0,1.0,0.0,0.0,0.0,0
Kevin Smyth,58,14,0.25333333333333335,0.10019841269841269,0.15178571428571427,0.5565476190476191,-0.15773809523809523,0.0,0.0,0.0,0.0,1.0,0
Kevin Stenlund,71,20,0.155,0.0859375,0.0703125,0.5416666666666666,-0.015625,1.0,0.0,0.0,0.0,0.0,0
Kevin Stevens,874,726,0.7520000000000001,0.3566319178515671,0.3948905164720457,1.5202881782595885,-0.14571189865952963,0.0,0.0,0.0,1.0,0.0,0
Kevin Todd,383,203,0.3844444444444444,0.132231569258756,0.2518936760662529,0.4082411336843961,-0.27675307935355214,1.0,0.0,0.0,0.0,0.0,0
Kevin Westgarth,169,16,0.082,0.03756989247311828,0.044117511520737326,1.4606559139784947,-0.033421402969790064,0.0,0.0,0.0,0.0,1.0,0
Kevin Wortman,5,0,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0
Kevyn Adams,613,158,0.2,0.08481834191377492,0.1161009780457833,0.6006585557580661,-0.05945257815084201,1.0,0.0,0.0,0.0,0.0,0
Kiefer Sherwood,87,18,0.1775,0.05272727272727273,0.12460227272727273,0.19,0.07943181818181817,0.0,0.0,0.0,0.0,0.0,1
Kieffer Bellows,60,20,0.32,0.18984962406015038,0.1293859649122807,0.3276942355889724,0.11622807017543861,0.0,0.0,0.0,1.0,0.0,0
Kilby MacDonald,152,70,0.485,0.24534574468085107,0.23955378250591014,0.2943853427895981,0.0,0.0,0.0,0.0,1.0,0.0,0
Kim Clackson,106,8,0.07500000000000001,0.0,0.07431693989071038,3.5165755919854282,-0.11347905282331512,0.0,1.0,0.0,0.0,0.0,0
Kim Davis,36,12,0.38,0.30625,0.07291666666666667,0.6479166666666667,-0.14791666666666667,1.0,0.0,0.0,0.0,0.0,0
Kim Issel,4,0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,1.0,0
Kim Johnsson,819,326,0.40090909090909094,0.09865480722120895,0.30017341275107184,0.5361750583950804,0.054801472973160625,0.0,1.0,0.0,0.0,0.0,0
Kim MacDougall,1,0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
Kimbi Daniels,27,3,0.29,0.02,0.27,0.08,-0.58,1.0,0.0,0.0,0.0,0.0,0
Kimmo Timonen,1185,615,0.4964705882352942,0.10385118915208923,0.3916197687589244,0.5784233703908361,0.009858529311199172,0.0,1.0,0.0,0.0,0.0,0
King Clancy,592,287,0.47124999999999995,0.2320409506497509,0.2374258403368711,1.4657281265781519,0.0,0.0,1.0,0.0,0.0,0.0,0
Kip Brennan,84,3,0.02666666666666667,0.014492753623188406,0.013888888888888888,3.960748792270532,-0.0006038647342995149,0.0,0.0,0.0,1.0,0.0,0
Kip Miller,515,270,0.4738461538461537,0.1504498735267966,0.3235442254673024,0.24434005587851734,-0.07531039069500607,0.0,0.0,0.0,1.0,0.0,0
Kirby Dach,152,59,0.43,0.12156084656084655,0.3072255291005291,0.4038359788359789,-0.14647817460317458,1.0,0.0,0.0,0.0,0.0,0
Kirby Law,15,2,0.085,0.0,0.08333333333333333,0.41666666666666663,-0.25,0.0,0.0,0.0,0.0,1.0,0
Kirill Kaprizov,129,144,1.095,0.5359950859950859,0.556019656019656,0.34815724815724813,0.2463144963144963,0.0,0.0,0.0,1.0,0.0,0
Kirill Safronov,35,4,0.065,0.03125,0.03125,0.5520833333333333,-0.9895833333333334,0.0,1.0,0.0,0.0,0.0,0
Kirill Semyonov,3,0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0
Kirk Bowman,88,28,0.18999999999999997,0.0707070707070707,0.11919191919191918,0.16767676767676767,-0.04242424242424242,0.0,0.0,0.0,1.0,0.0,0
Kirk Maltby,1151,293,0.24941176470588236,0.1238233237584897,0.12713270484750885,0.8274772607600092,0.01912126500409301,0.0,0.0,0.0,1.0,0.0,0
Kirk Muller,1349,959,0.6836842105263158,0.2530364537255975,0.42859178606942056,0.8886184741608459,-0.08679936056175146,1.0,0.0,0.0,0.0,0.0,0
Kirk Nielsen,6,0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0
Kirk Tomlinson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Kjell Dahlin,166,116,0.6433333333333334,0.32636689191567236,0.31720515257100623,0.349025974025974,0.05362202160982649,0.0,0.0,1.0,0.0,0.0,0
Kjell Samuelsson,813,186,0.205,0.05329025111014868,0.14965625092973517,1.4422924662863632,0.1711213955244763,0.0,1.0,0.0,0.0,0.0,0
Klas Dahlbeck,170,23,0.14250000000000002,0.037115483291019824,0.10729430047207286,0.5190575847769769,-0.2197841428569579,0.0,1.0,0.0,0.0,0.0,0
Klim Kostin,46,11,0.32666666666666666,0.11666666666666665,0.20833333333333334,0.19166666666666665,-0.10833333333333334,0.0,0.0,0.0,1.0,0.0,0
Kole Lind,25,6,0.165,0.027777777777777776,0.1388888888888889,0.2222222222222222,-0.3134920634920635,0.0,0.0,0.0,0.0,1.0,0
Kole Sherwood,12,1,0.0425,0.0,0.041666666666666664,0.45833333333333337,-0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0
Konstantin Koltsov,226,67,0.2125,0.06737804878048781,0.1469512195121951,0.266260162601626,-0.4745934959349593,0.0,0.0,0.0,1.0,0.0,0
Konstantin Pushkaryov,17,5,0.625,0.0625,0.5625,0.25,-0.0625,0.0,0.0,0.0,0.0,1.0,0
Konstantin Shafranov,5,3,0.6,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0
Korbinian Holzer,206,27,0.1125,0.02740897495361781,0.0849014419639329,0.6956671726292397,-0.13271389080710655,0.0,1.0,0.0,0.0,0.0,0
Kraig Nienhuis,87,36,0.27,0.1595238095238095,0.10833333333333334,0.21785714285714286,-0.4851190476190476,0.0,0.0,0.0,1.0,0.0,0
Kris Beech,202,68,0.25625,0.07394778481012658,0.18180709388185654,0.7310462816455696,-0.12729133702531642,1.0,0.0,0.0,0.0,0.0,0
Kris Chucko,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Kris Draper,1224,404,0.3076190476190477,0.15351751695789517,0.15351817706559887,0.6706388824628664,0.033674533975344936,1.0,0.0,0.0,0.0,0.0,0
Kris Foucault,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kris Fredheim,3,0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
Kris King,849,151,0.17857142857142858,0.09386942253791229,0.08468129492231456,2.136606141155209,-0.03757320969085452,0.0,0.0,0.0,1.0,0.0,0
Kris Letang,936,645,0.6849999999999999,0.16503388626113638,0.519348172427251,0.6685723265386735,0.08275869181181597,0.0,1.0,0.0,0.0,0.0,0
Kris Manery,250,127,0.5025,0.25280278232405895,0.24819285324604473,0.3815057283142389,-0.25510774686306603,0.0,0.0,0.0,0.0,1.0,0
Kris Newbury,75,10,0.14125000000000001,0.05238095238095238,0.08874458874458874,2.004572510822511,0.029112554112554114,1.0,0.0,0.0,0.0,0.0,0
Kris Russell,907,251,0.2686666666666667,0.048816481487267124,0.21948836176794437,0.2916195608362913,0.024918145947315222,0.0,1.0,0.0,0.0,0.0,0
Kris Vernarsky,20,1,0.023333333333333334,0.023809523809523808,0.0,0.047619047619047616,-0.2698412698412698,1.0,0.0,0.0,0.0,0.0,0
Kris Versteeg,643,358,0.5136363636363636,0.21730531807761572,0.2958399634951301,0.5710584248864189,-0.0759995690010909,0.0,0.0,0.0,0.0,1.0,0
Kristian Huselius,738,482,0.5918181818181818,0.24991651485100297,0.34122345581372904,0.43003009625261457,-0.13586884250886028,0.0,0.0,0.0,1.0,0.0,0
Kristian Kudroc,28,4,0.045,0.022727272727272728,0.022727272727272728,0.9090909090909092,0.0,0.0,1.0,0.0,0.0,0.0,0
Kristian Reichel,13,2,0.15,0.07692307692307693,0.07692307692307693,0.5384615384615384,-0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0
Kristian Vesalainen,70,5,0.11333333333333334,0.012578616352201257,0.10073375262054507,0.03773584905660377,-0.05031446540880503,0.0,0.0,0.0,1.0,0.0,0
Kristians Rubins,3,0,0.0,0.0,0.0,1.3333333333333333,-0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0
Krys Barch,381,35,0.09,0.034555467000319945,0.05469379476732418,2.2583843546159725,-0.033392822455322456,0.0,0.0,0.0,0.0,1.0,0
Krys Kolanos,190,52,0.20571428571428574,0.0948992690786199,0.1103017527737865,0.45646493612750716,-0.028737214249776148,1.0,0.0,0.0,0.0,0.0,0
Krzysztof Oliwa,475,50,0.08299999999999999,0.031256425209857316,0.05031357185906613,3.410600817111271,-0.20806913326634496,0.0,0.0,0.0,1.0,0.0,0
Kurt Sauer,425,39,0.06999999999999999,0.010208634115464691,0.05856105610991487,0.48549061885801253,0.0772343390053181,0.0,1.0,0.0,0.0,0.0,0
Kurt Walker,71,9,0.09666666666666668,0.0423076923076923,0.055128205128205134,4.149358974358974,-0.1108974358974359,0.0,0.0,0.0,0.0,1.0,0
Kurtis Foster,408,161,0.3509090909090909,0.07206719726504889,0.2800207549997875,0.5695339294335173,-0.08107657954874058,0.0,1.0,0.0,0.0,0.0,0
Kurtis Gabriel,51,5,0.052000000000000005,0.01818181818181818,0.033566433566433566,2.649184149184149,0.08484848484848484,0.0,0.0,0.0,0.0,1.0,0
Kurtis MacDermid,172,22,0.124,0.040908807967631494,0.08344792462439521,1.2679925303454715,-0.17430382253911664,0.0,1.0,0.0,0.0,0.0,0
Kurtis McLean,4,1,0.25,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0
Kyle Baun,5,0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0
Kyle Brodziak,917,296,0.268,0.12432627276420258,0.1425833251241995,0.45035986564227404,-0.07831664165876237,1.0,0.0,0.0,0.0,0.0,0
Kyle Burroughs,46,6,0.16,0.012195121951219513,0.14878048780487807,0.9512195121951219,0.06341463414634146,0.0,1.0,0.0,0.0,0.0,0
Kyle Calder,656,333,0.4509090909090908,0.18134978163158869,0.2693901463589828,0.4842403963511323,-0.18561573777514173,0.0,0.0,0.0,1.0,0.0,0
Kyle Capobianco,52,6,0.048,0.0327485380116959,0.015789473684210527,0.4128654970760234,-0.6590643274853801,0.0,1.0,0.0,0.0,0.0,0
Kyle Chipchura,481,104,0.21888888888888888,0.05936414802630279,0.16035053972229252,0.7346748913436089,-0.11114344086384009,1.0,0.0,0.0,0.0,0.0,0
Kyle Clifford,747,143,0.19249999999999998,0.08787748523601731,0.10527409089430051,1.1488236796909612,-0.04059094002144702,0.0,0.0,0.0,1.0,0.0,0
Kyle Connor,378,338,0.82,0.41851116016088796,0.40110301111243635,0.22966533086361732,-0.064381521572386,0.0,0.0,0.0,1.0,0.0,0
Kyle Criscuolo,13,2,0.25,0.0,0.25,0.4722222222222222,-0.09722222222222221,1.0,0.0,0.0,0.0,0.0,0
Kyle Cumiskey,139,35,0.18666666666666665,0.046903460837887066,0.14078228357779696,0.2544498769692903,-0.12030075187969924,0.0,1.0,0.0,0.0,0.0,0
Kyle Freadrich,23,1,0.04,0.0,0.038461538461538464,3.3346153846153843,-0.08846153846153847,0.0,0.0,0.0,1.0,0.0,0
Kyle Greentree,4,0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0
Kyle McLaren,783,231,0.29307692307692307,0.05816006366659657,0.23475190029729823,0.9211745018339852,0.02425092462400114,0.0,1.0,0.0,0.0,0.0,0
Kyle Okposo,907,562,0.6013333333333332,0.22608524012304115,0.3746170604067453,0.5147078766236417,-0.09841501237753501,0.0,0.0,0.0,0.0,1.0,0
Kyle Palmieri,674,390,0.5241666666666666,0.27103584659938035,0.25240815185590143,0.4732923460270757,0.0028943101791037303,0.0,0.0,0.0,0.0,1.0,0
Kyle Quincey,586,158,0.19846153846153847,0.05233431779440831,0.14496546250154793,0.7880811033063047,-0.044861576205157405,0.0,1.0,0.0,0.0,0.0,0
Kyle Rau,61,7,0.12833333333333333,0.013888888888888888,0.11408730158730158,0.17195767195767195,-0.15125661375661376,1.0,0.0,0.0,0.0,0.0,0
Kyle Rossiter,17,2,0.085,0.0,0.08333333333333333,0.8333333333333335,-0.29166666666666663,0.0,1.0,0.0,0.0,0.0,0
Kyle Turris,776,424,0.4885714285714286,0.1820635358484681,0.3052389540423955,0.44497281101083214,-0.15709612675913573,1.0,0.0,0.0,0.0,0.0,0
Kyle Wanvig,81,16,0.14333333333333334,0.06069094304388422,0.08169934640522876,1.2408963585434174,-0.1610644257703081,0.0,0.0,0.0,0.0,1.0,0
Kyle Wellwood,490,235,0.387,0.1481775129854226,0.23693443937229253,0.04901236634569968,-0.1709187478806123,1.0,0.0,0.0,0.0,0.0,0
Kyle Wilson,39,13,0.4466666666666667,0.041666666666666664,0.40625,0.125,0.06874999999999999,1.0,0.0,0.0,0.0,0.0,0
Kyosti Karjalainen,28,9,0.32,0.03571428571428571,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0
Ladislav Benysek,161,15,0.052500000000000005,0.01042063189950514,0.04125428245146555,0.3712545543531459,-0.38284436347816625,0.0,1.0,0.0,0.0,0.0,0
Ladislav Karabin,9,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0
Ladislav Kohn,186,42,0.21142857142857144,0.059763450834879404,0.15279066171923317,0.5405998763141621,0.017772108843537412,0.0,0.0,0.0,0.0,1.0,0
Ladislav Nagy,490,363,0.73,0.27724767346183415,0.4511685669075627,0.7509051780521695,0.09707246313115205,0.0,0.0,0.0,1.0,0.0,0
Ladislav Smid,583,72,0.0990909090909091,0.015536549073469446,0.0841821575115662,0.6952534367710438,-0.12550395698880035,0.0,1.0,0.0,0.0,0.0,0
Lance Bouma,357,76,0.17857142857142858,0.06535806473944426,0.11256658776377303,0.5297024792462466,-0.045863529334763474,0.0,0.0,0.0,1.0,0.0,0
Lance Nethery,41,25,0.475,0.16666666666666666,0.3068181818181818,0.3068181818181818,-0.0625,0.0,0.0,1.0,0.0,0.0,0
Lance Pitlick,393,49,0.12625,0.0365152220521002,0.08959844832998863,0.6934866119085655,-0.08667859321466698,0.0,1.0,0.0,0.0,0.0,0
Lance Ward,255,20,0.08,0.012171945701357467,0.0660344940651846,1.8749931143025773,-0.10598072004721622,0.0,1.0,0.0,0.0,0.0,0
Landon Ferraro,77,12,0.245,0.2267156862745098,0.01838235294117647,0.22426470588235292,0.16789215686274508,1.0,0.0,0.0,0.0,0.0,0
Landon Wilson,429,129,0.2818181818181818,0.12719309834601888,0.1549364859335088,0.8590450181319162,0.04708810307398403,0.0,0.0,0.0,0.0,1.0,0
Lane Lambert,283,124,0.3983333333333334,0.18579613382364255,0.21301979923958383,1.9712268243440363,-0.09317399114372103,0.0,0.0,0.0,0.0,1.0,0
Lane MacDermid,21,4,0.17,0.07407407407407407,0.09523809523809523,1.6084656084656084,-0.04867724867724869,0.0,0.0,0.0,1.0,0.0,0
Lane Pederson,43,5,0.135,0.03333333333333333,0.10238095238095238,0.24523809523809526,-0.3345238095238095,1.0,0.0,0.0,0.0,0.0,0
Lanny McDonald,1111,1006,0.87625,0.43477435827816724,0.44016014661327024,0.8145914405511877,0.0326952482363102,0.0,0.0,0.0,0.0,1.0,0
Larry Aurie,489,275,0.585,0.3528308662554191,0.2327739486718077,0.5539885047888662,0.0,0.0,0.0,0.0,0.0,1.0,0
Larry Bignell,20,3,0.075,0.0,0.075,0.05,-0.075,0.0,1.0,0.0,0.0,0.0,0
Larry Bolonchuk,74,12,0.305,0.015306122448979591,0.29081632653061223,0.8363945578231293,-0.8636054421768706,0.0,1.0,0.0,0.0,0.0,0
Larry Brown,455,60,0.12555555555555553,0.011869246408720092,0.11151151803564084,0.37385107242563387,-0.04975593731076187,0.0,1.0,0.0,0.0,0.0,0
Larry Cahan,666,130,0.1769230769230769,0.05052219363146748,0.1263016885393686,1.0808371973715842,-0.11228064213138839,0.0,1.0,0.0,0.0,0.0,0
